p cnf 5000 7500
407 1536 2642 0
756 3025 2745 0
2302 68 1970 0
-2240 -1022 2690 0
3892 1200 2285 0
-360 -3549 2337 0
-2900 4490 1718 0
866 566 2820 0
1595 -653 -4013 0
2033 -4330 -497 0
4396 1353 609 0
-686 -2570 1148 0
-2703 3600 -2117 0
454 1683 2133 0
1641 129 1295 0
1111 2989 -4845 0
2346 -699 -901 0
4787 3930 -42 0
4903 -4109 3983 0
944 3496 3542 0
-2455 4513 -250 0
359 1810 4150 0
3666 1511 3702 0
1526 -4812 -3454 0
537 -150 -4471 0
1896 -201 272 0
-3358 -4790 897 0
2628 -3018 406 0
4757 512 2695 0
1100 968 3979 0
2373 -1886 -1698 0
1175 553 -1263 0
3516 -686 -904 0
-3746 204 365 0
3765 3129 2119 0
2192 3500 1409 0
1872 244 890 0
-825 2020 -1482 0
3496 1951 3977 0
4141 1993 3135 0
-2041 3295 -4299 0
-2252 4667 4086 0
701 2353 3499 0
-2691 2151 4039 0
-4276 4038 -4032 0
1599 -385 1836 0
2391 985 1271 0
4033 -2453 -454 0
1761 506 3870 0
3972 3383 2688 0
2081 2739 -3860 0
-2132 784 1521 0
-2980 1714 -1679 0
3185 -4466 1968 0
577 1641 -4354 0
1742 1492 4344 0
2679 3515 1428 0
1076 -1771 3759 0
4562 3324 -523 0
-4570 -2026 4181 0
-1108 65 -4381 0
3344 1613 2314 0
2981 2943 771 0
-261 1612 -2702 0
4844 4601 4034 0
3890 240 2546 0
4418 -1260 -3448 0
-4034 3520 3176 0
-602 1653 -4224 0
4147 -4070 831 0
213 4928 989 0
-4154 2866 -4521 0
-3606 3796 2669 0
-4496 52 3373 0
2349 -3056 -227 0
4630 2639 377 0
-3838 -4515 1063 0
3485 2788 3506 0
-703 -473 2775 0
-2444 4677 1884 0
-558 -3446 2322 0
-2246 1031 4646 0
-4502 1234 -295 0
-746 4082 2844 0
1831 -1105 -2114 0
2390 4103 -2952 0
2965 3095 806 0
3518 3955 4380 0
2624 1893 2673 0
638 190 3221 0
852 4348 -1065 0
-4445 -1095 4341 0
2879 2935 3793 0
1379 -2423 -2548 0
1659 -1374 -127 0
2117 4660 530 0
757 -1873 -3399 0
4408 2934 677 0
1110 2457 410 0
952 4872 1712 0
-81 -2272 4014 0
-2923 -812 3748 0
1893 1011 2675 0
3534 -4400 -1307 0
-4301 1150 -3248 0
-1466 -1683 4496 0
-4243 2842 -3554 0
-1021 703 2023 0
-2067 1135 -1489 0
-1954 -3311 4943 0
3495 -3085 3014 0
927 -2346 -31 0
3701 -2778 -1818 0
-3860 2580 -1026 0
4012 3852 3565 0
1875 4414 -130 0
3405 650 998 0
3413 -2440 4445 0
-2160 -4357 2837 0
972 447 -1972 0
1103 -72 3870 0
4025 978 3872 0
3990 3719 2489 0
469 2764 303 0
2324 1141 -3709 0
-3256 3995 -831 0
4355 3819 3431 0
-1555 4685 1741 0
640 365 -2211 0
-3641 1785 -2686 0
-4240 2136 1662 0
-133 -730 1164 0
1248 1975 1329 0
393 4753 -1282 0
2597 114 2336 0
504 3933 -303 0
2873 3208 1375 0
